20000 100000
9568 19328 5071
9569 13231 7611
9570 17907 6841
9571 809 6541
9572 11941 1691
9573 18173 5991
9574 6646 511
9575 18272 5701
9576 9087 421
9577 3685 3761
9578 5762 8961
9579 1103 9081
9580 18323 7271
9581 13079 4531
9582 8221 8531
9583 1704 1141
9584 7663 8471
9585 5708 671
9586 6448 901
9587 15059 1051
9588 2126 2121
9589 5241 6961
9590 4328 4621
9591 7169 5431
9592 13245 2431
9593 18115 5031
9594 6904 7391
9595 4005 5161
9596 12251 8261
9597 4113 1241
9598 976 2081
9599 5451 551
9600 2635 561
9601 6026 2961
9602 4797 2261
9603 13680 651
9604 12789 5481
9605 10355 811
9606 10084 5271
9607 10412 5951
9608 14426 2651
9609 16000 6981
9610 4530 3641
9611 2524 5391
9612 17492 491
9613 12888 2011
9614 8034 7991
9615 444 1731
9616 17260 3051
9617 17508 5251
9618 838 6911
9619 18796 1431
9620 14320 5131
9621 17279 6351
9622 6796 2311
9623 13747 7851
9624 13162 5311
9625 734 8011
9626 19950 531
9627 16508 9081
9628 10060 8651
9629 15452 2401
9630 7639 2691
9631 7438 4231
9632 5954 3461
9633 698 6291
9634 8335 9731
9635 207 4351
9636 5037 9211
9637 6730 2511
9638 7409 431
9639 10482 6911
9640 4750 4821
9641 17712 7751
9642 19029 3031
9643 8565 5001
9644 7889 9361
9645 204 9151
9646 7399 3551
9647 461 5161
9648 12522 9491
9649 4163 4871
9650 5535 6641
9651 6812 11
9652 427 671
9653 8429 6051
9654 14786 6931
9655 14161 4561
9656 9748 1391
9657 7624 281
9658 13303 1691
9659 17989 7471
9660 2574 2501
9661 2449 9051
9662 6653 7881
9663 1993 1021
9664 3143 5911
9665 294 4341
9666 18790 9321
9667 3034 6071
9668 7380 9761
9669 18151 1681
9670 6582 2041
9671 16241 871
9672 9459 9191
9673 4761 9971
9674 6093 8631
9675 19690 4941
9676 16111 4931
9677 3947 421
9678 3833 4581
9679 3137 1831
9680 4366 3941
9681 6103 9671
9682 11167 2431
9683 10247 7071
9684 3429 9031
9685 19779 4761
9686 5097 1801
9687 8768 31
9688 6418 6951
9689 310 9781
9690 3615 5941
9691 8113 1121
9692 2633 6781
9693 17463 6951
9694 8828 8111
9695 8801 7941
9696 6088 3121
9697 9031 6981
9698 16061 3261
9699 13203 6791
9700 991 861
9701 12349 6451
9702 12148 3311
9703 12051 8321
9704 9886 1131
9705 10661 2011
9706 11096 6681
9707 6169 8571
9708 15147 191
9709 16320 4181
9710 344 5191
9711 7866 9181
9712 9552 5721
9713 17743 5591
9714 15809 3951
9715 11453 3101
9716 16602 7461
9717 2107 1391
9718 8926 2591
9719 7341 4601
9720 6332 1551
9721 10706 1631
9722 13886 8271
9723 19161 4831
9724 17277 581
9725 8947 8381
9726 8273 3741
9727 8368 6671
9728 327 3641
9729 17930 2561
9730 5301 6201
9731 15780 5331
9732 5155 3391
9733 19555 7851
9734 861 4931
9735 14504 3281
9736 14925 9491
9737 12136 2031
9738 3572 8461
9739 13706 971
9740 19997 381
9741 18434 8001
9742 1053 4571
9743 17672 6991
9744 6305 7731
9745 13109 9711
9746 600 8461
9747 9617 4101
9748 19140 561
9749 1505 401
9750 7487 7631
9751 14695 9791
9752 8023 8381
9753 6745 3361
9754 9090 3811
9755 1662 2741
9756 3372 5351
9757 7077 7541
9758 18029 5361
9759 7647 8921
9760 679 9751
9761 10428 3191
9762 12545 5611
9763 15481 3701
9764 12883 5731
9765 18128 5091
9766 17305 5421
9767 18041 8591
9768 16656 6881
9769 14733 3291
9770 12840 591
9771 9057 4181
9772 3298 3291
9773 5933 3981
9774 6820 7301
9775 4842 2711
9776 9941 6681
9777 11462 5501
9778 5374 1171
9779 6391 6901
9780 11782 551
9781 5004 7091
9782 7644 8201
9783 16308 3611
9784 1022 4551
9785 18002 301
9786 11799 8251
9787 10010 3661
9788 3235 5291
9789 9369 5741
9790 5683 4121
9791 5661 1721
9792 6865 7691
9793 8016 61
9794 330 2001
9795 2298 2371
9796 6548 4031
9797 175 881
9798 9526 1421
9799 584 1251
9800 5968 9981
9801 18460 9481
9802 3632 5361
9803 5660 2571
9804 10951 9561
9805 14616 4021
9806 10872 3671
9807 16543 6761
9808 8494 3451
9809 2925 8211
9810 4281 5491
9811 11511 4461
9812 12438 7601
9813 6196 2901
9814 17530 8861
9815 3949 5851
9816 1482 1411
9817 1318 811
9818 17810 8061
9819 8093 6361
9820 257 7601
9821 6315 6811
9822 9004 2001
9823 19132 2721
9824 19134 8061
9825 15856 8791
9826 3327 9291
9827 17121 5621
9828 13500 2561
9829 17183 6741
9830 4651 7991
9831 9156 7701
9832 8183 9861
9833 3398 9991
9834 11717 1001
9835 9261 8151
9836 17747 3031
9837 6068 5201
9838 14422 9941
9839 455 7851
9840 18337 3391
9841 14106 141
9842 1416 3431
9843 8428 1211
9844 11807 141
9845 10865 771
9846 2172 7771
9847 1302 3461
9848 7804 4821
9849 6426 1661
9850 11768 831
9851 14918 4871
9852 14532 2811
9853 6996 2381
9854 11559 2171
9855 8100 5501
9856 13891 6031
9857 8406 4681
9858 3958 5101
9859 17366 6851
9860 1699 3981
9861 5637 8331
9862 4517 8961
9863 5508 9181
9864 18685 2311
9865 15337 5281
9866 19522 2071
9867 3535 5831
9868 2985 1021
9869 13279 5011
9870 2301 8751
9871 10390 8301
9872 19810 6621
9873 13721 5941
9874 6438 5811
9875 19929 8311
9876 9014 5161
9877 2608 391
9878 19121 6971
9879 9592 5771
9880 16260 5551
9881 1575 3321
9882 2793 5631
9883 10235 3841
9884 18476 5111
9885 4717 7181
9886 18346 9261
9887 1556 4931
9888 19318 1751
9889 15051 8091
9890 8029 1081
9891 2597 3841
9892 15335 9691
9893 12651 741
9894 1291 7181
9895 11746 6981
9896 18543 8101
9897 11394 2141
9898 11765 9701
9899 15713 8801
9900 6108 4661
9901 6272 6751
9902 18576 9331
9903 11918 9321
9904 12842 8361
9905 18227 7971
9906 10203 2661
9907 13762 9021
9908 7223 8541
9909 8458 3591
9910 14071 2741
9911 13210 9881
9912 16620 9501
9913 19158 5241
9914 103 3251
9915 163 3811
9916 12458 2651
9917 2626 4361
9918 11412 9711
9919 3059 2411
9920 11000 601
9921 5720 9671
9922 348 3211
9923 154 4131
9924 10456 131
9925 1588 3811
9926 13102 4911
9927 15950 7811
9928 10134 3371
9929 5641 9051
9930 11072 1931
9931 2206 3781
9932 2316 9201
9933 17728 4781
9934 2182 7871
9935 7996 6361
9936 12582 9241
9937 17436 1551
9938 380 3501
9939 8265 3991
9940 9269 5361
9941 4516 9551
9942 16489 5871
9943 5335 5931
9944 7775 8081
9945 1332 1231
9946 8641 6561
9947 2814 6541
9948 422 7851
9949 19343 831
9950 5483 2061
9951 16365 1251
9952 7551 3531
9953 16519 5771
9954 355 2101
9955 10776 311
9956 10590 5091
9957 17688 7451
9958 19660 4061
9959 17806 9091
9960 12770 9871
9961 14731 1451
9962 13606 4031
9963 14235 6391
9964 18202 4311
9965 8609 9841
9966 2542 7851
9967 4588 4391
9968 5017 5601
9969 150 341
9970 17084 7621
9971 17985 6561
9972 13281 191
9973 1568 231
9974 15235 1991
9975 13562 2431
9976 13367 8491
9977 5649 4711
9978 4697 801
9979 13919 301
9980 5511 7721
9981 14580 2521
9982 3584 7261
9983 11053 1951
9984 6239 7351
9985 15350 3671
9986 17745 3341
9987 14228 5311
9988 2373 4021
9989 13692 6941
9990 17885 6571
9991 14226 4251
9992 18325 5321
9993 3517 7081
9994 4692 8811
9995 3446 6431
9996 7368 4411
9997 13786 4401
9998 15192 291
9999 16291 3251
10000 2601 9821
10001 19779 1601
10002 8497 4461
10003 19309 8091
10004 8308 7441
10005 10716 5571
10006 14194 1901
10007 5528 1561
10008 17406 4031
10009 10676 4051
10010 11535 3921
10011 12450 5241
10012 5695 4161
10013 14773 9731
10014 12670 9001
10015 8148 7491
10016 18610 5071
10017 7538 6941
10018 8093 7771
10019 14923 7731
10020 11173 6351
10021 15469 8251
10022 17527 4651
10023 4976 8041
10024 6857 3691
10025 10686 1271
10026 14442 6911
10027 7545 3171
10028 6057 8961
10029 7662 7921
10030 17409 4101
10031 11964 2931
10032 19879 611
10033 19969 1521
10034 6493 3861
10035 16083 3251
10036 9942 1641
10037 9000 8901
10038 7891 1841
10039 14534 4511
10040 19902 4431
10041 1622 7881
10042 15021 6851
10043 6251 8641
10044 9395 4291
10045 18698 2441
10046 19248 4011
10047 5746 8691
10048 6115 6211
10049 1456 721
10050 8478 1811
10051 7548 7171
10052 16713 1781
10053 7636 3371
10054 16798 1171
10055 18297 1901
10056 2231 5551
10057 14377 2271
10058 13378 7141
10059 15919 721
10060 8772 2821
10061 9798 2231
10062 3836 6421
10063 347 8911
10064 9112 3351
10065 227 541
10066 2263 6401
10067 5244 5381
10068 15946 7771
10069 5024 2171
10070 17128 3841
10071 5170 6741
10072 12486 6151
10073 15962 411
10074 19240 3851
10075 17657 231
10076 11105 741
10077 3104 5611
10078 4999 2371
10079 4640 9501
10080 15732 7071
10081 14151 7081
10082 13110 7791
10083 2693 9511
10084 8699 651
10085 19189 5571
10086 17991 9901
10087 16538 9171
10088 7750 8321
10089 17808 6581
10090 8059 6781
10091 15258 3311
10092 3907 6481
10093 10536 6751
10094 2102 2851
10095 15692 7421
10096 15902 381
10097 1545 8651
10098 1942 3731
10099 2438 1751
10100 1874 1561
10101 4580 1331
10102 4597 6031
10103 18944 3361
10104 14037 2711
10105 9065 6731
10106 2131 2811
10107 9123 7551
10108 7022 1991
10109 8336 4511
10110 2409 7831
10111 13944 2321
10112 15593 1111
10113 16968 271
10114 8955 4241
10115 12469 2231
10116 2444 4181
10117 9124 4781
10118 3109 5881
10119 1770 521
10120 1777 6681
10121 14903 4211
10122 16706 1911
10123 15186 601
10124 9367 6471
10125 16627 3901
10126 8453 7861
10127 3382 831
10128 14817 1331
10129 12027 721
10130 2232 8841
10131 7649 8881
10132 16702 9821
10133 16275 1591
10134 10515 2911
10135 19903 4381
10136 6306 4961
10137 19814 8121
10138 11103 5551
10139 8844 1231
10140 10667 2661
10141 3957 01
10142 10391 8131
10143 16719 3271
10144 10609 9201
10145 1175 2091
10146 11357 6201
10147 16139 9751
10148 14491 4841
10149 12064 2851
10150 9486 5681
10151 1420 9161
10152 13357 2771
10153 15914 4041
10154 4824 7671
10155 13880 2981
10156 8195 5591
10157 16854 4341
10158 3374 5041
10159 5562 2891
10160 5017 3411
10161 12512 1791
10162 6028 6401
10163 10824 7891
10164 18449 731
10165 17152 2771
10166 8242 5721
10167 258 61
10168 9542 1451
10169 16238 7381
10170 18666 8141
10171 16389 271
10172 8511 3841
10173 14375 3871
10174 9908 5291
10175 15597 7581
10176 18093 9981
10177 3587 7161
10178 19668 5561
10179 5740 8701
10180 18241 6601
10181 3881 8871
10182 5415 7781
10183 13893 6221
10184 17847 6591
10185 13048 9111
10186 832 8661
10187 3701 6941
10188 4197 3281
10189 7657 2321
10190 7215 7421
10191 6759 4101
10192 5877 1741
10193 2198 2411
10194 18041 3081
10195 17496 9781
10196 9804 4181
10197 18321 4601
10198 19911 2721
10199 6013 6211
10200 18115 8701
10201 1128 4121
10202 18052 1251
10203 8314 7421
10204 15601 3371
10205 4468 4161
10206 19600 5931
10207 18408 4841
10208 3388 141
10209 12193 8261
10210 12867 1341
10211 11707 3281
10212 19577 5341
10213 7326 4531
10214 5774 2811
10215 14196 6021
10216 12538 6281
10217 6090 1951
10218 11685 9161
10219 16814 301
10220 17569 5891
10221 18758 991
10222 15813 7801
10223 19509 6991
10224 12613 9671
10225 4271 3911
10226 428 7851
10227 14412 751
10228 13749 2071
10229 10580 2021
10230 12050 9521
10231 2584 9521
10232 16143 1531
10233 17671 101
10234 18843 381
10235 3800 4451
10236 11186 6201
10237 5210 461
10238 11412 1601
10239 3803 4331
10240 15492 4741
10241 11781 1631
10242 5190 11
10243 8503 521
10244 12488 9051
10245 17650 9371
10246 7648 3901
10247 19563 1421
10248 12282 8421
10249 8033 9851
10250 18498 3511
10251 10814 7601
10252 516 7031
10253 18789 7691
10254 16124 9051
10255 9984 1421
10256 11908 9071
10257 11525 3761
10258 8410 2271
10259 15154 7521
10260 9186 8591
10261 10039 511
10262 11206 9371
10263 431 2821
10264 13118 3371
10265 15068 4521
10266 2597 6261
10267 10266 7471
10268 14338 4681
10269 19295 9191
10270 6213 9091
10271 6877 341
10272 2678 7551
10273 9560 2291
10274 1753 5831
10275 239 5641
10276 14694 8221
10277 8231 6121
10278 5953 7021
10279 15082 9111
10280 5115 8351
10281 10695 251
10282 12174 6381
10283 14355 5351
10284 12885 7841
10285 912 9271
10286 1839 4441
10287 3612 9931
10288 17535 651
10289 11993 861
10290 5903 851
10291 5766 2621
10292 6561 601
10293 3747 1381
10294 19573 3481
10295 676 481
10296 19525 6561
10297 14162 9331
10298 18467 5101
10299 9002 2241
10300 19581 8841
10301 6760 8971
10302 9424 711
10303 4799 7491
10304 8125 1301
10305 788 9331
10306 14178 1131
10307 6299 7341
10308 3274 6131
10309 16195 6031
10310 9068 1211
10311 19318 4911
10312 7881 521
10313 10350 5961
10314 9026 3101
10315 12769 7391
10316 17783 7361
10317 8447 7441
10318 9015 7921
10319 10707 3041
10320 5985 4281
10321 14565 831
10322 1140 1321
10323 10382 9731
10324 3490 7881
10325 15319 7121
10326 10618 1341
10327 733 3641
10328 2477 2701
10329 13066 4551
10330 18831 8941
10331 790 9491
10332 12514 6761
10333 10615 5901
10334 6646 4631
10335 2436 6021
10336 5539 8081
10337 14398 1271
10338 16214 6631
10339 6969 3091
10340 10285 9161
10341 8050 4141
10342 14451 8981
10343 9940 9121
10344 1862 8721
10345 13352 541
10346 6403 01
10347 13695 181
10348 17206 2791
10349 497 4031
10350 11701 4451
10351 12093 4541
10352 12086 9311
10353 14619 1391
10354 2295 4981
10355 16846 8981
10356 382 3481
10357 10557 6681
10358 4700 1051
10359 19931 5551
10360 1329 2921
10361 12781 3621
10362 14918 5951
10363 11533 231
10364 5436 4851
10365 2462 8881
10366 19279 5191
10367 17972 7101
10368 14783 9571
10369 18619 1311
10370 19368 1771
10371 9059 4511
10372 18395 7091
10373 5300 4621
10374 4270 6581
10375 9343 1801
10376 8398 6501
10377 1759 3591
10378 18319 4671
10379 12703 8101
10380 7663 9811
10381 17571 6321
10382 17556 341
10383 4726 6831
10384 4637 4861
10385 19644 7581
10386 13113 6991
10387 2339 2261
10388 16065 4001
10389 3076 791
10390 4700 9581
10391 5139 6911
10392 3311 8191
10393 2826 8631
10394 12429 721
10395 17875 1061
10396 12971 8171
10397 8125 4921
10398 151 3231
10399 8542 8181
10400 17494 7411
10401 6602 2701
10402 8526 4991
10403 11528 2601
10404 16501 3461
10405 10077 6111
10406 1027 4311
10407 10277 8081
10408 4515 7371
10409 18958 6071
10410 11069 6291
10411 18919 8791
10412 15802 2921
10413 7214 2381
10414 3483 3521
10415 7322 6211
10416 2025 131
10417 14861 7161
10418 8528 6651
10419 19005 8541
10420 3413 9961
10421 19932 7281
10422 11647 3141
10423 16391 1141
10424 19151 9691
10425 6864 5711
10426 7164 4621
10427 12829 9481
10428 7696 741
10429 13271 4451
10430 9142 6341
10431 15851 8261
10432 12716 3461
10433 2049 4011
10434 17580 4081
10435 11110 3111
10436 15356 5801
10437 10765 6961
10438 3181 6841
10439 1466 3521
10440 18546 5211
10441 15291 5591
10442 18863 5971
10443 650 8451
10444 14032 5751
10445 9624 6341
10446 11246 3851
10447 5980 8221
10448 7854 4751
10449 8856 5871
10450 10295 7801
10451 19574 9181
10452 4967 6041
10453 7242 6391
10454 337 7451
10455 12513 9741
10456 18697 9061
10457 8322 291
10458 648 6071
10459 11402 9221
10460 15761 5831
10461 9040 6641
10462 8809 9261
10463 11798 3231
10464 12519 161
10465 4833 4481
10466 5052 6471
10467 7940 1841
10468 3198 6031
10469 7624 601
10470 775 3531
10471 13242 9371
10472 5763 4531
10473 13678 1741
10474 19447 7041
10475 11008 7151
10476 16150 1331
10477 3284 3731
10478 3100 3481
10479 19810 2931
10480 6569 9061
10481 19197 2751
10482 2609 9051
10483 2991 3231
10484 8563 1431
10485 15814 6071
10486 14965 8071
10487 16744 7531
10488 6547 8741
10489 16019 2461
10490 15752 871
10491 16218 5531
10492 12517 6341
10493 17664 4701
10494 11 4131
10495 4108 1171
10496 17629 851
10497 16627 9281
10498 9717 9541
10499 11175 9921
10500 1368 721
10501 18414 861
10502 11059 8741
10503 3161 7881
10504 3994 771
10505 15245 1411
10506 9727 5341
10507 13537 4161
10508 12968 2451
10509 10584 6781
10510 17415 7131
10511 6554 261
10512 19080 4421
10513 18066 5451
10514 7733 4131
10515 34 2761
10516 2956 171
10517 6769 7311
10518 4745 741
10519 2365 8051
10520 17669 2281
10521 9794 2241
10522 12325 2511
10523 3147 491
10524 18140 5021
10525 18096 1221
10526 17534 791
10527 1949 7671
10528 13048 01
10529 6524 4901
10530 6233 941
10531 4624 9201
10532 19941 1421
10533 4022 7221
10534 14118 2121
10535 1632 7671
10536 9254 661
10537 4946 4101
10538 1397 9601
10539 7836 3211
10540 7934 1951
10541 3448 9741
10542 4299 2391
10543 8215 5281
10544 18390 3551
10545 17878 5591
10546 1624 2191
10547 18947 8171
10548 13448 1411
10549 17165 9451
10550 19537 1621
10551 18320 8811
10552 13029 4651
10553 6124 4911
10554 2812 2501
10555 6924 8351
10556 13257 4881
10557 11635 3441
10558 5716 7181
10559 1563 1121
10560 3684 3631
10561 16669 4371
10562 761 8901
10563 12370 7451
10564 13349 4951
10565 14088 181
10566 8494 8971
10567 17544 8991
10568 11367 2501
10569 17191 7201
10570 16562 1671
10571 15186 7881
10572 12760 3031
10573 8954 4201
10574 1227 61
10575 16678 3561
10576 5217 821
10577 16909 3991
10578 9556 8121
10579 11058 3491
10580 17505 9731
10581 5627 5491
10582 5473 7691
10583 14848 6631
10584 15216 2561
10585 3755 6331
10586 7882 641
10587 6780 821
10588 14572 9411
10589 7549 8611
10590 14073 9551
10591 11886 8061
10592 9973 9551
10593 7877 2651
10594 6594 2561
10595 4394 3791
10596 16002 3771
10597 12624 6561
10598 6813 481
10599 3886 9051
10600 9592 6481
10601 1467 1351
10602 3361 6901
10603 4172 6851
10604 3045 9591
10605 14966 4371
10606 8660 4451
10607 19338 6421
10608 3620 2561
10609 4922 6051
10610 1745 2871
10611 16410 1711
10612 391 5501
10613 17967 7371
10614 577 6981
10615 9097 2931
10616 4066 4771
10617 9324 8231
10618 12055 5381
10619 12063 2401
10620 10487 2961
10621 8700 9251
10622 12921 2841
10623 178 8481
10624 3503 7701
10625 5262 1921
10626 19779 2261
10627 2205 3901
10628 17922 6221
10629 3647 4801
10630 11409 4131
10631 3377 7321
10632 8249 4991
10633 7968 5721
10634 11598 4401
10635 16312 9251
10636 13902 6491
10637 15752 2441
10638 5677 3701
10639 4724 6331
10640 16625 7391
10641 8788 7041
10642 8976 3741
10643 9380 81
10644 10788 5141
10645 12809 1361
10646 10400 8951
10647 10760 9081
10648 12286 2381
10649 2986 3561
10650 19322 4101
10651 7866 5661
10652 16729 1011
10653 17173 8521
10654 9004 961
10655 17644 1091
10656 2642 451
10657 3862 6851
10658 14742 9831
10659 4459 5421
10660 359 6871
10661 16799 281
10662 9949 3931
10663 14088 881
10664 12341 2951
10665 13214 3341
10666 8362 7401
10667 11680 9941
10668 15581 9931
10669 17617 3841
10670 5593 71
10671 8125 2111
10672 1847 6521
10673 18117 7401
10674 18224 4721
10675 4311 5421
10676 16423 1461
10677 7219 3281
10678 3632 4771
10679 7694 1671
10680 1083 9171
10681 4036 1751
10682 8775 3431
10683 649 6591
10684 11979 531
10685 19894 5481
10686 1118 7111
10687 5060 8701
10688 8161 2931
10689 14262 9971
10690 19917 8981
10691 12586 3201
10692 11422 6851
10693 12973 631
10694 11058 781
10695 15068 9671
10696 3181 8091
10697 5683 6401
10698 13651 3521
10699 14529 4861
10700 9096 7701
10701 4518 2601
10702 11592 301
10703 17213 4361
10704 7119 4071
10705 10877 8071
10706 8285 6771
10707 1131 9441
10708 19691 3951
10709 2324 3901
10710 7739 7631
10711 11545 7851
10712 15784 1921
10713 16537 4071
10714 10229 9591
10715 3865 9891
10716 13490 231
10717 14261 441
10718 15736 4111
10719 18401 3501
10720 18859 3321
10721 8220 6981
10722 13366 5521
10723 16419 4641
10724 1698 4121
10725 9939 1051
10726 19946 2741
10727 11968 1881
10728 14017 1271
10729 11430 1571
10730 16004 5131
10731 18918 6311
10732 1847 9531
10733 3700 6641
10734 12342 5841
10735 17668 681
10736 6114 7381
10737 19023 5791
10738 5395 8161
10739 10978 4051
10740 13281 9141
10741 8942 4171
10742 4579 3051
10743 3375 641
10744 1464 691
10745 14945 8931
10746 19848 8641
10747 3588 4301
10748 12717 921
10749 13769 251
10750 2634 4681
10751 14461 2351
10752 7192 3191
10753 4294 1991
10754 18407 7761
10755 19813 4991
10756 19885 3801
10757 7966 9601
10758 14028 5391
10759 2668 9181
10760 5658 6851
10761 19715 5311
10762 8117 9601
10763 14339 8261
10764 3250 7391
10765 11311 3081
10766 17631 3271
10767 18806 1041
10768 13972 7311
10769 14119 8431
10770 18859 4781
10771 1832 6691
10772 15803 841
10773 13203 601
10774 6034 9231
10775 19289 4221
10776 18571 9151
10777 9730 7181
10778 15769 6871
10779 4132 7881
10780 10939 5821
10781 13629 3641
10782 10513 1781
10783 16483 2141
10784 14889 7781
10785 13462 2931
10786 19237 6741
10787 6274 2671
10788 8410 8511
10789 15453 2551
10790 18556 2101
10791 2899 2111
10792 2097 2901
10793 8628 9191
10794 2475 9671
10795 11339 1721
10796 356 5801
10797 18034 3561
10798 13982 4511
10799 19201 3071
10800 2923 8561
10801 12966 291
10802 16674 431
10803 4131 5601
10804 7409 531
10805 2176 551
10806 9630 7321
10807 16052 9291
10808 18549 4891
10809 13006 7421
10810 13731 1041
10811 13681 3361
10812 14888 841
10813 16400 6491
10814 2627 8921
10815 19778 5061
10816 8587 6351
10817 4753 6811
10818 16560 6591
10819 4580 4611
10820 19059 8641
10821 14546 9651
10822 2237 4371
10823 11871 5321
10824 6137 1601
10825 10712 5181
10826 6974 3741
10827 7145 9981
10828 13480 2161
10829 14709 9541
10830 286 7221
10831 12312 7351
10832 17915 11
10833 3226 7391
10834 1155 7151
10835 16403 5181
10836 5422 7601
10837 9495 7511
10838 14163 1731
10839 16724 8321
10840 19465 9751
10841 4153 1331
10842 2693 8751
10843 9914 3441
10844 12369 4921
10845 17609 7171
10846 12408 451
10847 17358 3941
10848 15450 2451
10849 10868 5021
10850 3207 4871
10851 14414 1491
10852 8597 2691
10853 6770 9501
10854 12864 2141
10855 17898 2961
10856 15014 9511
10857 18590 1001
10858 545 6181
10859 11290 3951
10860 11826 7031
10861 17957 7631
10862 3420 5041
10863 12105 2781
10864 12234 4991
10865 9044 2841
10866 4560 5561
10867 10886 1261
10868 19958 9721
10869 981 6451
10870 15327 481
10871 16278 921
10872 1634 101
10873 15443 8971
10874 465 8721
10875 5625 6091
10876 7889 351
10877 11379 1861
10878 19088 1891
10879 5552 7551
10880 18795 4271
10881 13804 8691
10882 19769 2791
10883 11977 3131
10884 14396 7571
10885 18651 4781
10886 12936 4071
10887 4019 3911
10888 16027 7901
10889 10590 5401
10890 8782 7631
10891 11240 7481
10892 9109 4491
10893 15810 4911
10894 13880 7941
10895 18682 1841
10896 3134 1621
10897 16679 2111
10898 4713 5091
10899 19156 6461
10900 9553 3131
10901 269 9151
10902 1334 5501
10903 7227 9121
10904 3242 7161
10905 17666 4121
10906 9331 1111
10907 14355 9861
10908 18280 3041
10909 16053 9841
10910 3328 241
10911 9638 5921
10912 13718 4931
10913 10486 3941
10914 10212 5621
10915 15625 3751
10916 10063 8911
10917 7340 7651
10918 15287 7911
10919 13628 7171
10920 2158 3051
10921 16368 3461
10922 19565 5341
10923 18014 2681
10924 19183 2381
10925 13328 4191
10926 1396 2541
10927 3903 5931
10928 7461 3091
10929 124 8331
10930 633 4391
10931 17751 5451
10932 16787 2951
10933 14434 9451
10934 8544 2901
10935 5251 2671
10936 15974 7351
10937 5752 9531
10938 11672 7841
10939 16010 9231
10940 8323 2891
10941 19819 8831
10942 2839 4321
10943 9467 5641
10944 2719 2811
10945 18381 7271
10946 17510 2951
10947 11486 7321
10948 1057 1391
10949 6240 4991
10950 18707 761
10951 16096 7111
10952 7698 6571
10953 2536 1981
10954 18684 3471
10955 11813 5221
10956 11666 2711
10957 18231 9401
10958 10567 2391
10959 17012 661
10960 17275 8031
10961 6731 7641
10962 8154 1591
10963 13797 301
10964 3909 3471
10965 19614 8611
10966 17087 3361
10967 14818 4401
10968 635 2561
10969 4399 2311
10970 5595 2881
10971 2492 9881
10972 6377 4051
10973 6335 251
10974 8011 5001
10975 5083 5181
10976 11327 1831
10977 1135 791
10978 19267 9021
10979 19089 2841
10980 322 9041
10981 10630 3761
10982 3572 9411
10983 12397 8811
10984 3875 5701
10985 18283 4671
10986 5468 3411
10987 7645 9611
10988 7562 1881
10989 6521 831
10990 16481 8331
10991 10264 1191
10992 15478 771
10993 2841 4501
10994 15555 4591
10995 10632 5781
10996 8461 8531
10997 6635 621
10998 6489 2361
10999 14814 5491
11000 2780 471
11001 13695 9171
11002 555 2591
11003 3321 4031
11004 0 5261
11005 352 4611
11006 17534 5621
11007 2354 221
11008 3723 1811
11009 14188 7601
11010 3342 3001
11011 16987 9671
11012 3909 5541
11013 3292 6301
11014 7465 651
11015 732 3391
11016 14475 3641
11017 1005 7601
11018 8405 4061
11019 948 4591
11020 14888 1051
11021 8109 501
11022 337 8731
11023 4544 7541
11024 11438 1671
11025 19403 6961
11026 19182 1451
11027 13430 4671
11028 18907 1771
11029 6637 7491
11030 11295 561
11031 4164 801
11032 8334 4881
11033 14749 1791
11034 12981 6021
11035 11259 5721
11036 11575 181
11037 13345 6771
11038 14027 2221
11039 18593 8931
11040 18368 8741
11041 10404 7061
11042 3473 9371
11043 8381 2851
11044 6597 4571
11045 130 5631
11046 801 1561
11047 2155 3291
11048 11469 9871
11049 1926 4381
11050 770 2201
11051 13216 8371
11052 4301 6421
11053 12436 7441
11054 5078 9901
11055 15001 9871
11056 16614 7431
11057 17602 2021
11058 19072 611
11059 14828 3091
11060 10253 6941
11061 16701 4581
11062 16699 4081
11063 7456 4191
11064 19220 6001
11065 15307 2111
11066 1900 5241
11067 7937 6171
11068 13937 7651
11069 9131 1241
11070 19660 3901
11071 8187 7291
11072 3625 5111
11073 5697 131
11074 14904 8161
11075 6750 8391
11076 17525 71
11077 15804 781
11078 2456 9861
11079 6199 7601
11080 10640 431
11081 11725 1591
11082 16250 2731
11083 17623 3981
11084 4719 9581
11085 14101 2991
11086 11008 6291
11087 16664 3821
11088 182 1431
11089 14484 921
11090 14581 1291
11091 549 5781
11092 19674 8281
11093 5468 5911
11094 14162 4801
11095 573 3811
11096 8984 781
11097 15384 7631
11098 4565 5601
11099 9481 9041
11100 5994 2051
11101 9496 7531
11102 11779 3101
11103 8216 4441
11104 13387 251
11105 4651 4661
11106 10010 5301
11107 1471 8601
11108 15813 6601
11109 9346 2081
11110 15387 4201
11111 16499 7361
11112 7202 8241
11113 6158 4001
11114 4568 9071
11115 4651 4561
11116 18949 7771
11117 18487 6151
11118 11422 911
11119 10073 5811
11120 4656 3991
11121 8581 4451
11122 9 3721
11123 15031 1431
11124 2141 751
11125 18770 9471
11126 17045 701
11127 16309 7431
11128 18419 3221
11129 12888 6741
11130 12075 6111
11131 12133 5801
11132 8357 3591
11133 19825 5471
11134 18535 5941
11135 4085 7931
11136 2701 561
11137 6151 721
11138 13919 2951
11139 3444 7391
11140 6187 9641
11141 9793 6511
11142 2260 4481
11143 16417 891
11144 11432 3461
11145 11688 9931
11146 7108 3391
11147 7711 8701
11148 19310 4241
11149 7383 8881
11150 8231 5581
